date,spx,dhoust,year_month.x,ip,year_month.y,nai,year_month,nfci,year_week,Rvol22,vix,vrp
2011-01-11,0.37182058906095605,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.60444,2011-01-10,0.15438985434045455,1.0639699285268958,0.9095800741864413
2011-01-12,0.8967254215249909,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.60444,2011-01-10,0.17466573691115161,1.0230238402783083,0.8483581033671567
2011-01-13,-0.1712211106491779,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.60444,2011-01-10,0.1759972515001354,1.0324728891094601,0.8564756376093248
2011-01-14,0.7357409983501206,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.60444,2011-01-10,0.2002256130155826,0.9738884587871088,0.7736628457715262
2011-01-18,0.1375464809378002,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.61932,2011-01-17,0.18909712934711614,0.9997160311094059,0.8106189017622898
2011-01-19,-1.0167166112688975,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.61932,2011-01-17,0.21880219462836512,1.0904274416375417,0.8716252470091765
2011-01-20,-0.12957982634258514,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.61932,2011-01-17,0.21924739333743115,1.1332634782393327,0.9140160849019016
2011-01-21,0.24106377438339877,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.61932,2011-01-17,0.21894447582530782,1.1635005730859924,0.9445560972606846
2011-01-24,0.5819315051155627,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.63231,2011-01-24,0.21790827269762858,1.1118454914354765,0.8939372187378479
2011-01-25,0.0263427858290477,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.63231,2011-01-24,0.21276576370804062,1.1080658467053843,0.8953000829973436
2011-01-26,0.421202401498455,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.63231,2011-01-24,0.21959889032052632,1.0482214088181778,0.8286225184976515
2011-01-27,0.2241790922327347,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.63231,2011-01-24,0.22171273532813301,1.0173543731831698,0.7956416378550368
2011-01-28,-1.8013805235305824,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.63231,2011-01-24,0.36894123381963057,1.2624014028448978,0.8934601690252673
2011-01-31,0.7633349700980396,15.60042484765809,2011-01-01,-0.20397965137526342,2011-01-01,-0.20397965137526342,2011-01-01,-0.64104,2011-01-31,0.39496427059139166,1.2302744226391134,0.8353101520477217
2011-02-01,1.6555792066370145,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64104,2011-01-31,0.5185170393558276,1.1105855468647006,0.592068507508873
2011-02-02,-0.2726230624441328,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64104,2011-01-31,0.5218788238687566,1.089797500849193,0.5679186769804363
2011-02-03,0.23514328345664026,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64104,2011-01-31,0.466850471477743,1.0513712387480791,0.5845207672703361
2011-02-04,0.2880110656575674,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64104,2011-01-31,0.4698362166085887,1.0034956758394982,0.5336594592309094
2011-02-07,0.6220782565652172,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64275,2011-02-07,0.47608682665912133,1.025543666425782,0.5494568397666606
2011-02-08,0.41760200273062154,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64275,2011-02-07,0.4819607390119611,0.9959363863793137,0.5139756473673526
2011-02-09,-0.2789652770850637,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64275,2011-02-07,0.4839483079601869,0.9997160311094059,0.515767723149219
2011-02-10,0.0749212030126678,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64275,2011-02-07,0.48334123147945324,1.0135747284530776,0.5302334969736244
2011-02-11,0.5492261279014699,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.64275,2011-02-07,0.49076844916672613,0.9883770969191291,0.497608647752403
2011-02-14,0.23820847386319954,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.6341,2011-02-14,0.45679693986722897,1.0047555574161957,0.5479586175489668
2011-02-15,-0.32401542981315146,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.6341,2011-02-14,0.46023645486836817,1.0312131335209203,0.5709766786525521
2011-02-16,0.6237938306052904,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.6341,2011-02-14,0.453318451525095,1.0532609351249678,0.5999424835998728
2011-02-17,0.3070971312341797,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.6341,2011-02-14,0.45674525214299916,1.0450717678705133,0.5883265157275142
2011-02-18,0.19228726808897534,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.6341,2011-02-14,0.41143896695386323,1.0349927152569338,0.6235537483030706
2011-02-22,-2.0742205403800895,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.61555,2011-02-21,0.6062389632602131,1.3102767767712422,0.7040378135110291
2011-02-23,-0.6130715018383803,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.61555,2011-02-21,0.6206819143077765,1.394058901621621,0.7733769873138444
2011-02-24,-0.09948713275136356,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.61555,2011-02-21,0.6057388876230958,1.343033760759454,0.7372948731363582
2011-02-25,1.0495247937089225,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.61555,2011-02-21,0.6557756308160285,1.2107461322121458,0.5549705013961173
2011-02-28,0.5545680086127547,-19.767694487714937,2011-02-01,-0.4307164760634308,2011-02-01,-0.4307164760634308,2011-02-01,-0.59517,2011-02-28,0.6616908223227854,1.1559413466198867,0.49425052429710126
2011-03-01,-1.5864862056603535,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59517,2011-02-28,0.7738127412026169,1.3235055963206441,0.5496928551180272
2011-03-02,0.16138976208992517,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59517,2011-02-28,0.6274979623277136,1.3039774948759126,0.676479532548199
2011-03-03,1.7072435112774897,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59517,2011-02-28,0.7334979682470099,1.1716898663286044,0.43819189808159453
2011-03-04,-0.740539032583154,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59517,2011-02-28,0.6338368568529348,1.2006670795985663,0.5668302227456316
2011-03-07,-0.8376214853411668,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57826,2011-03-07,0.6623498758769677,1.301457668728439,0.6391077928514712
2011-03-08,0.888316122204369,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57826,2011-03-07,0.6957050199321239,1.2485426425071473,0.5528376225750234
2011-03-09,-0.1362630819177646,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57826,2011-03-07,0.6927785314572384,1.2737402110470168,0.5809616795897784
2011-03-10,-1.9051281102892226,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57826,2011-03-07,0.8401663386991913,1.3783103819129032,0.5381440432137119
2011-03-11,0.7055564568407391,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57826,2011-03-07,0.8548671787494201,1.2649211030042136,0.4100539242547935
2011-03-14,-0.6067696457972005,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57073,2011-03-14,0.8680648049876798,1.3310648227867496,0.46300001779906985
2011-03-15,-1.1263544757450283,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57073,2011-03-14,0.9254766785499521,1.5320159972640677,0.6065393187141156
2011-03-16,-1.9687481764716352,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57073,2011-03-14,1.087945771404077,1.8520259177452132,0.7640801463411362
2011-03-17,1.3309266371714479,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57073,2011-03-14,1.1658831548819073,1.6611539218696323,0.495270766987725
2011-03-18,0.4300939398326875,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57073,2011-03-14,1.1695192820784437,1.5395753497183309,0.3700560676398872
2011-03-21,1.487466797158099,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57719,2011-03-21,1.252402860694196,1.2983080277807744,0.045905167086578436
2011-03-22,-0.35568850689822185,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57719,2011-03-21,1.253866754599979,1.273110270258668,0.01924351565868898
2011-03-23,0.29097418480219517,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57719,2011-03-21,1.2560345538159872,1.207596491264481,-0.04843806255150618
2011-03-24,0.9297393346441751,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57719,2011-03-21,1.0997629347364382,1.1338934190276817,0.034130484291243546
2011-03-25,0.3156151270213847,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.57719,2011-03-21,1.0872064002836364,1.1282239519325432,0.04101755164890686
2011-03-28,-0.2751618940283862,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59194,2011-03-28,1.0901980538446454,1.2246049555439749,0.13440690169932945
2011-03-29,0.7035239609475497,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59194,2011-03-28,1.0626273116181715,1.143972471641261,0.08134516002308945
2011-03-30,0.6662463110583161,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59194,2011-03-28,1.0688245148373579,1.11562507317149,0.046800558334132214
2011-03-31,-0.18311773226757921,14.888678070771721,2011-03-01,1.057905306866136,2011-03-01,1.057905306866136,2011-03-01,-0.59194,2011-03-28,0.9559424067973684,1.117514958530615,0.16157255173324658
2011-04-01,0.49507128508450293,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.59194,2011-03-28,0.9658991759795402,1.0960969717267588,0.13019779574721857
2011-04-04,0.03451502277895813,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.60956,2011-04-04,0.8334678523431012,1.102396379610246,0.2689285272671449
2011-04-05,-0.01800712816715233,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.60956,2011-04-04,0.8085554067924481,1.0866478599015281,0.27809245310908004
2011-04-06,0.21812966234175946,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.60956,2011-04-04,0.7788268066510021,1.0645999323093231,0.285773125658321
2011-04-07,-0.15211624766697796,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.60956,2011-04-04,0.7440101620980965,1.077828751858725,0.3338185897606286
2011-04-08,-0.4012483135556799,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.60956,2011-04-04,0.7504843703543487,1.1257042517732272,0.3752198814188785
2011-04-11,-0.27972882853877223,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62287,2011-04-11,0.5890632385771437,1.0450717678705133,0.45600852929336955
2011-04-12,-0.7807095629646099,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62287,2011-04-11,0.5941403980278134,1.076568807287949,0.4824284092601355
2011-04-13,0.01902174903367637,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62287,2011-04-11,0.5774218718403334,1.065859813886021,0.48843794204568747
2011-04-14,0.008367358416094817,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62287,2011-04-11,0.5197580358246973,1.0249136626433544,0.5051556268186571
2011-04-15,0.39177286880143214,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62287,2011-04-11,0.350554244841448,0.9650692877502268,0.6145150429087789
2011-04-18,-1.1078997678250602,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62869,2011-04-18,0.3258304349330082,1.0683795140453367,0.7425490791123286
2011-04-19,0.5714809859449943,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62869,2011-04-18,0.3322672403973654,0.9971962679560111,0.6649290275586457
2011-04-20,1.3424434957363118,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62869,2011-04-18,0.31361256160631795,0.949320768041509,0.6357082064351911
2011-04-21,0.5262908851541681,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62869,2011-04-18,0.3204520062361757,0.9253830180842579,0.6049310118480822
2011-04-25,-0.15939396377202542,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62813,2011-04-25,0.31775839075734186,0.9934166232259188,0.6756582324685769
2011-04-26,0.8939507616226194,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62813,2011-04-25,0.3147916968401177,0.9839675114006882,0.6691758145605704
2011-04-27,0.6230397841249236,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62813,2011-04-25,0.32790831794001346,0.9669591101152729,0.6390507921752595
2011-04-28,0.35491182594338255,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62813,2011-04-25,0.33019233322497604,0.9209734325658169,0.5907810993408409
2011-04-29,0.22980198287507747,-7.9764968468862385,2011-04-01,-0.35121508965998416,2011-04-01,-0.35121508965998416,2011-04-01,-0.62813,2011-04-25,0.31009519630252097,0.9291626628143502,0.6190674665118292
2011-05-02,-0.17542486331336704,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.62226,2011-05-02,0.29131745701478,1.0072753205695906,0.7159578635548105
2011-05-03,-0.33850266755290903,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.62226,2011-05-02,0.29500163665430795,1.052001179536428,0.7569995428821199
2011-05-04,-0.6878914380997081,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.62226,2011-05-02,0.30536977544047444,1.0759388664996,0.7705690910591254
2011-05-05,-0.9111216656012111,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.62226,2011-05-02,0.3430493846554969,1.1464922977887346,0.8034429131332377
2011-05-06,0.38126425574951384,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.62226,2011-05-02,0.3496420290212879,1.15909105056163,0.8094490215403423
2011-05-09,0.45338701837529527,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.61277,2011-05-09,0.35682290351392015,1.0809783928063899,0.7241554892924698
2011-05-10,0.8041615923687573,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.61277,2011-05-09,0.3851654723246826,1.0022357942628008,0.6170703219381182
2011-05-11,-1.117368959623466,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.61277,2011-05-09,0.4345978897246258,1.0677496992451456,0.6331518095205197
2011-05-12,0.4883493405896111,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.61277,2011-05-09,0.4418813834036546,1.009795146717064,0.5679137633134095
2011-05-13,-0.8100046388008764,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.61277,2011-05-09,0.44399956945704305,1.0753089257112514,0.6313093562542083
2011-05-16,-0.6223718765189012,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.6013,2011-05-16,0.46158979335455935,1.1490119979480506,0.6874222045934912
2011-05-17,-0.03686290993476504,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.6013,2011-05-16,0.4616483779655591,1.1055460205579106,0.6438976425923515
2011-05-18,0.8765272552026637,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.6013,2011-05-16,0.48959447107393234,1.0223938994899597,0.5327994284160273
2011-05-19,0.21755726817325183,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.6013,2011-05-16,0.4359530742279408,0.977668103517201,0.5417150292892603
2011-05-20,-0.7717974569208863,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.6013,2011-05-16,0.4481840195557992,1.097986794091805,0.649802774536006
2011-05-23,-1.1997265281523006,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.58583,2011-05-23,0.43169261969705575,1.1509018203130967,0.719209200616041
2011-05-24,-0.08277227819171173,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.58583,2011-05-23,0.4194139448898143,1.1225544848374047,0.7031405399475904
2011-05-25,0.3178113607035904,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.58583,2011-05-23,0.4228502005855102,1.0753089257112514,0.6524587251257412
2011-05-26,0.3945322236429405,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.58583,2011-05-23,0.39360055109855485,1.0135747284530776,0.6199741773545228
2011-05-27,0.40726159362778347,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.58583,2011-05-23,0.3834952526004553,1.0066453797812418,0.6231501271807864
2011-05-31,1.053701441753141,1.255621877541202,2011-05-01,0.13338314947697327,2011-05-01,0.13338314947697327,2011-05-01,-0.56687,2011-05-30,0.4282372673349181,0.9732585179987601,0.5450212506638419
2011-06-01,-2.3048225442123815,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.56687,2011-05-30,0.667300813197478,1.1527915796840642,0.4854907664865862
2011-06-02,-0.12255865542156741,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.56687,2011-05-30,0.6665847559861248,1.13956288612282,0.4729781301366952
2011-06-03,-0.9781492493975641,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.56687,2011-05-30,0.7048662059023331,1.130743778080017,0.42587757217768385
2011-06-06,-1.0818515832998088,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.54605,2011-06-06,0.7365574885240339,1.1647605176567684,0.42820302913273445
2011-06-07,-0.09568654013500932,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.54605,2011-06-06,0.6992399078165378,1.1383030045461227,0.4390630967295849
2011-06-08,-0.4195663787953663,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.54605,2011-06-06,0.7006341584303207,1.1836588043013088,0.48302464587098803
2011-06-09,0.735040901149997,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.54605,2011-06-06,0.7158489465181461,1.1194047808956613,0.4035558343775152
2011-06-10,-1.407848325065597,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.54605,2011-06-06,0.776547175597644,1.1880683898197497,0.41152121422210575
2011-06-13,0.06685328853119898,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52996,2011-06-13,0.7199997197002536,1.235313948945903,0.5153142292456495
2011-06-14,1.2532913437113713,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52996,2011-06-13,0.7805567248715056,1.1502718795247482,0.36971515465324256
2011-06-15,-1.758556937304867,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52996,2011-06-13,0.8913028606380572,1.343033760759454,0.45173090012139683
2011-06-16,0.1752798209802897,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52996,2011-06-13,0.8750926907726583,1.4318554119166225,0.5567627211439642
2011-06-17,0.3040390014462879,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52996,2011-06-13,0.8792327289668218,1.3764206225419358,0.49718789357511395
2011-06-20,0.5380688815148638,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52172,2011-06-20,0.8574699149732555,1.2592516359090753,0.40178172093581976
2011-06-21,1.333417969829842,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52172,2011-06-20,0.9361368384882613,1.1880683898197497,0.25193155133148837
2011-06-22,-0.648945993309713,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52172,2011-06-20,0.9282031833847697,1.1666503400218147,0.23844715663704497
2011-06-23,-0.28319931313287583,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52172,2011-06-20,0.8664240065032497,1.2151558437187444,0.3487318372154947
2011-06-24,-1.1795077312358515,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.52172,2011-06-20,0.9293506991399816,1.3291750634157824,0.3998243642758008
2011-06-27,0.914253711469204,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.5213,2011-06-27,0.96275323495557,1.295158197850873,0.3324049628953031
2011-06-28,1.2861292454711126,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.5213,2011-06-27,1.0308656331629995,1.207596491264481,0.17673085810148148
2011-06-29,0.8248633355299795,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.5213,2011-06-27,1.0542537021019724,1.0879077414782257,0.03365403937625322
2011-06-30,1.0068371998806391,8.04539764434713,2011-06-01,0.28665122421100975,2011-06-01,0.28665122421100975,2011-06-01,-0.5213,2011-06-27,1.0498643574979196,1.0406621823520723,-0.009202175145847313
2011-07-01,1.4306868880698431,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.5213,2011-06-27,0.9014397216517985,0.9997160311094059,0.09827630945760735
2011-07-05,-0.13370724983081672,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.51951,2011-07-04,0.9015695854990065,1.0116848430939527,0.11011525759494623
2011-07-06,0.1001057953691209,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.51951,2011-07-04,0.8585352771430732,1.0293232481617953,0.17078797101872212
2011-07-07,1.0399582889799142,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.51951,2011-07-04,0.8544948405307882,1.0047555574161957,0.15026071688540754
2011-07-08,-0.6985458198418115,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.51951,2011-07-04,0.8762589472787635,1.0047555574161957,0.1284966101374322
2011-07-11,-1.8256167242101995,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.50469,2011-07-11,1.01975169625606,1.1584610467792025,0.13870935052314248
2011-07-12,-0.4443369384587115,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.50469,2011-07-11,1.0041676139158537,1.2516924094429696,0.24752479552711582
2011-07-13,0.31010270667923834,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.50469,2011-07-11,0.9184461040203893,1.2542121096022856,0.3357660055818963
2011-07-14,-0.6738782684162281,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.50469,2011-07-11,0.9388844021320356,1.3102767767712422,0.3713923746392066
2011-07-15,0.5539055896932155,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.50469,2011-07-11,0.881433138953469,1.2302744226391134,0.3488412836856444
2011-07-18,-0.8163118117682444,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.46875,2011-07-18,0.7711532513302544,1.3197260145846306,0.5485727632543762
2011-07-19,1.617714960472938,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.46875,2011-07-18,0.888711373043667,1.210116191423797,0.32140481838013
2011-07-20,-0.06710579185602583,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.46875,2011-07-18,0.8847142581754928,1.2025569649576913,0.3178427067821985
2011-07-21,1.3455262778640176,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.46875,2011-07-18,0.9538471146831266,1.1061759613462596,0.15232884666313307
2011-07-22,0.09074397337185403,2.4371636821285847,2011-07-01,0.473534854873936,2011-07-01,0.473534854873936,2011-07-01,-0.46875,2011-07-18,0.8734030686121343,1.1036562611869434,0.23025319257480903
