date,dhoust,year_month.x,ip,year_month.y,nai,year_month,nfci,year_week,Rvol22,vix,vrp
1999-04-21,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.4336,1999-04-19,1.8070142988686642,1.4683919439983801,-0.338622354870284
1999-04-22,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.4336,1999-04-19,1.9346179866050017,1.4249261161115214,-0.5096918704934803
1999-04-23,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.4336,1999-04-19,1.5979740384989987,1.433745248699869,-0.1642287897991297
1999-04-26,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.43744,1999-04-26,1.5886703938262798,1.4822507182391207,-0.10641967558715915
1999-04-27,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.43744,1999-04-26,1.4633382615151005,1.4715417200311258,0.00820345851602533
1999-04-28,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.43744,1999-04-26,1.4840429287671133,1.5370554995405232,0.05301257077340993
1999-04-29,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.43744,1999-04-26,1.2978092446811977,1.5786315819594046,0.2808223372782068
1999-04-30,-9.63048263480184,1999-04-01,0.22154618697518558,1999-04-01,0.22154618697518558,1999-04-01,-0.43744,1999-04-26,1.288977690814106,1.5792615371659537,0.2902838463518478
1999-05-03,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43847,1999-05-03,1.3278748346150164,1.5213069798318055,0.1934321452167891
1999-05-04,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43847,1999-05-03,1.4421261991241219,1.613908352616135,0.1717821534920132
1999-05-05,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43847,1999-05-03,1.3018392182948344,1.5868208794928733,0.2849816611980389
1999-05-06,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43847,1999-05-03,1.3580941003786076,1.7285575568713334,0.37046345649272583
1999-05-07,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43847,1999-05-03,1.3795863665634303,1.5975298777008682,0.21794351113743793
1999-05-10,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43427,1999-05-10,1.3107127869899402,1.6769024314510061,0.36618964446106594
1999-05-11,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43427,1999-05-10,1.3645611709461543,1.613908352616135,0.24934718166998082
1999-05-12,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43427,1999-05-10,1.3556437445667822,1.6460352270884497,0.2903914825216676
1999-05-13,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43427,1999-05-10,1.3394942822247033,1.5761118812848782,0.23661759906017488
1999-05-14,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.43427,1999-05-10,1.4436588922918856,1.692020995953175,0.2483621036612893
1999-05-17,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.4238,1999-05-17,1.4363008718712178,1.7184785138698877,0.2821776419986699
1999-05-18,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.4238,1999-05-17,1.44212854180113,1.7172186034567893,0.2750900616556593
1999-05-19,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.4238,1999-05-17,1.2394352382803808,1.579891492372503,0.3404562540921221
1999-05-20,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.4238,1999-05-17,1.1716252555494129,1.540835110628148,0.36920985507873505
1999-05-21,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.4238,1999-05-17,0.9566203254260363,1.5370554995405232,0.580435174114487
1999-05-24,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.40795,1999-05-24,0.9737498802650872,1.7398965102858774,0.7661466300207902
1999-05-25,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.40795,1999-05-24,1.1068740732310738,1.8205288542974436,0.7136547810663698
1999-05-26,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.40795,1999-05-24,1.2168000557879435,1.7367467342531318,0.5199466784651883
1999-05-27,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.40795,1999-05-24,1.3631562664211005,1.771393549703313,0.40823728328221254
1999-05-28,3.6666560028287165,1999-05-01,0.611076021843715,1999-05-01,0.611076021843715,1999-05-01,-0.40795,1999-05-24,1.4419769316179083,1.5994196231688453,0.15744269155093704
1999-06-01,-3.2810514119197443,1999-06-01,-0.06724919464140555,1999-06-01,-0.06724919464140555,1999-06-01,-0.38944,1999-05-31,1.441117772142898,1.6769024314510061,0.2357846593081081
1999-06-02,-3.2810514119197443,1999-06-01,-0.06724919464140555,1999-06-01,-0.06724919464140555,1999-06-01,-0.38944,1999-05-31,1.42636348628217,1.6510747485891726,0.22471126230700267
1999-06-03,-3.2810514119197443,1999-06-01,-0.06724919464140555,1999-06-01,-0.06724919464140555,1999-06-01,-0.38944,1999-05-31,1.3373365390842347,1.6504449135342936,0.3131083744500589
