date,spx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
1992-09-16,0.03573328614674409,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.83855,0.3664027184482913,0.9272728572705379,0.5608701388222466
1992-09-17,0.0023764357861111307,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.83855,0.3646306259362673,0.9014452945603744,0.5368146686241071
1992-09-18,0.711865012201951,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.83855,0.38674171259479934,0.8655386287729299,0.4787969161781305
1992-09-21,-0.18696161279150303,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.80516,0.3627336010963051,0.8472703483138506,0.4845367472175455
1992-09-22,-1.1915115288050337,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.80516,0.4272526703702294,0.8743578214371125,0.4471051510668831
1992-09-23,0.07188952520920111,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.80516,0.3970263748906902,0.8712081054802019,0.4741817305895117
1992-09-24,0.24643784523776802,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.80516,0.35428412873985227,0.8466403931073015,0.4923562643674493
1992-09-25,-0.9894163663926037,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.80516,0.396651958929333,0.9323123787712608,0.5356604198419278
1992-09-28,0.5463481610315846,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.76865000000000006,0.40057895312064,0.9568800310683261,0.556301077947686
1992-09-29,0.043193751594827745,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.76865000000000006,0.40066269557023604,0.9430213769792557,0.5423586814090197
1992-09-30,0.23963587534074904,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.76865000000000006,0.39872588303478784,0.8995554289407269,0.5008295459059391
1992-10-01,-0.3620666604877698,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.76865000000000006,0.40294829282461053,1.0274333921542818,0.6244850993296712
1992-10-02,-1.4079305712171752,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.76865000000000006,0.4820703984079151,1.1206647201451603,0.6385943217372452
1992-10-05,-0.7090132547881822,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.73284,0.49538533775977867,1.2605115319039732,0.7651261941441946
1992-10-06,-0.09573849112678445,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.73284,0.4958019676999256,1.2567319208163485,0.7609299531164229
1992-10-07,-0.7221831671646584,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.73284,0.5173966364755642,1.3241355659453935,0.8067389294698293
1992-10-08,0.862074304390692,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.73284,0.5328499295865966,1.2132659727778197,0.6804160431912231
1992-10-09,-1.2561699008126759,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.73284,0.5948650340481673,1.2920085713214087,0.6971435372732414
1992-10-12,1.1801146075415936,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.70147,0.6246637131378686,1.2277545820734392,0.6030908689355706
1992-10-13,0.45546651057781773,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.70147,0.6337400404862435,1.1275939871138605,0.49385394662761695
1992-10-14,0.01710269726533653,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.70147,0.5512795071563024,1.1603509369443943,0.6090714297880919
1992-10-15,0.056170797961563323,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.70147,0.47439992105762224,1.0778287273131808,0.6034288062555586
1992-10-16,0.5186732771580438,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.70147,0.48657015290757766,1.0715292953993596,0.5849591424917819
1992-10-19,0.7862531374621007,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.67799,0.5146696233040301,1.0904274709891528,0.5757578476851227
1992-10-20,0.120415202944546,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.67799,0.4922945335541615,1.062710162811012,0.5704156292568505
1992-10-21,0.04572037276906471,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.67799,0.4908007020918225,1.0469616431022943,0.5561609410104718
1992-10-22,-0.18541959017861487,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.67799,0.427831643053036,0.9978262183564934,0.5699945753034574
1992-10-23,-0.19300073372576776,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.67799,0.429289878479576,1.0368824799491783,0.6075926014696023
1992-10-26,0.9756637871588758,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.66486,0.4697984336617472,1.0280633473608307,0.5582649136990836
1992-10-27,0.07888282837127392,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.66486,0.4255837861402158,1.0230238258601079,0.597440039719892
1992-10-28,0.39112273704180467,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.66486,0.4189692717024193,1.0047555454010286,0.58578627369860925
1992-10-29,0.17360031880411242,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.66486,0.42025433399842177,0.9745184163966913,0.5542640823982696
1992-10-30,-0.5193314511426905,4.774569374145354,0.6824927428834116,0.6824927428834116,-0.66486,0.42990341597095116,1.0173543491528358,0.5874509331818847
1992-11-02,0.9674100285603338,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.6636,0.4664847749128757,1.0501112989833696,0.5836265240704939
1992-11-03,-0.6716738857758919,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.6636,0.39688828925221037,1.0916873814022512,0.6947990921500409
1992-11-04,-0.6714308058381135,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.6636,0.39453008614144164,1.0255436466863044,0.6310135605448628
1992-11-05,0.2944549409317432,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.6636,0.3980545340303454,0.9688489396894193,0.5707944056590739
1992-11-06,-0.1818379726715058,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.6636,0.3758507395471321,0.9253829916508906,0.5495322521037584
1992-11-09,0.24158012783939142,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.67291,0.3447229600869594,0.8964057129838163,0.5516827528968569
1992-11-10,0.007166369158539965,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.67291,0.2729997117751043,0.905224905647999,0.6322251938728947
1992-11-11,0.8515588812000097,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.67291,0.24265798637590263,0.8812871484816477,0.638629162105745
1992-11-12,0.15856273319911907,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.67291,0.23437127719870451,0.905224905647999,0.6708536284492944
1992-11-13,-0.10410564000951084,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.67291,0.23485061729088816,0.9203434701501676,0.6854928528592794
1992-11-16,-0.4151303017628116,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.69309,0.2425405267862538,0.9360919898588854,0.6935514630726316
1992-11-17,-0.33573546456100445,-2.4411301679680975,0.3819136779387833,0.3819136779387833,-0.69309,0.235435814682896,0.9455411377296171,0.7101053230467211
