"","date","symbol","open_to_close","rk_twoscale","rk_th2","medrv","rsv_ss","close_price","nobs","bv_ss","rv10","rv5_ss","open_time","rv5","rsv","rk_parzen","rv10_ss","bv","open_price","close_time"
"1359",2005-06-13,".SPX",0.00287765196042233,2.21421165418295e-05,2.23394241753249e-05,8.59849392525992e-06,7.64096962153073e-06,1204.1,1541,1.97518364205049e-05,2.01046339084243e-05,2.09478750748521e-05,93011,2.09478750748521e-05,7.64096962153073e-06,1.0385646551888e-05,2.01046339084243e-05,1.97518364205049e-05,1200.64,160010
"1360",2005-06-14,".SPX",0.00136843741679282,2.47691132935952e-05,2.54572411665332e-05,1.10396347463032e-05,1.1316107886323e-05,1206.58,1541,2.33541273353709e-05,2.95892321721971e-05,3.09214153322293e-05,93005,3.09214153322293e-05,1.1316107886323e-05,3.4869406749285e-05,2.95892321721971e-05,2.33541273353709e-05,1204.93,160004
"1361",2005-06-15,".SPX",0.00349132900910654,1.83137885712952e-05,1.81932984049287e-05,8.41826881251901e-06,6.61336029760927e-06,1210.82,1541,1.50039488332924e-05,1.74172152613985e-05,1.78124571795543e-05,93012,1.78124571795543e-05,6.61336029760927e-06,1.2643955017744e-05,1.74172152613985e-05,1.50039488332924e-05,1206.6,160011
"1362",2005-06-16,".SPX",0.00312734291047256,2.55118337645435e-05,2.60149601896892e-05,8.57824701468306e-06,6.87919385350939e-06,1216.99,1541,1.94848047979269e-05,2.488580990902e-05,3.05754342051904e-05,93011,3.05754342051904e-05,6.87919385350939e-06,1.23915262855684e-05,2.488580990902e-05,1.94848047979269e-05,1213.19,160009
"1363",2005-06-19,".SPX",1.64456102558219e-05,1.89898322377045e-05,1.90494016822223e-05,6.56426436292687e-06,1.23877891505314e-05,1216.14,1476,1.7019866594872e-05,2.87243962914162e-05,2.63648251502574e-05,93004,2.63648251502574e-05,1.23877891505314e-05,2.70493679880493e-05,2.87243962914162e-05,1.7019866594872e-05,1216.12,160003
"1364",2005-06-20,".SPX",-0.00181919256641283,2.07390433449416e-05,2.08115567031717e-05,8.66021677245345e-06,1.0099288181194e-05,1213.72,1541,1.46305468754806e-05,2.01626828671961e-05,1.88820207472117e-05,93003,1.88820207472117e-05,1.0099288181194e-05,1.29158441704828e-05,2.01626828671961e-05,1.46305468754806e-05,1215.93,160002
"1365",2005-06-21,".SPX",0,2.49940737638774e-05,2.56693014497118e-05,8.35572289261534e-06,8.94909562869725e-06,1214.34,1541,1.90186756027205e-05,2.83412018548464e-05,3.13342121133354e-05,93007,3.13342121133354e-05,8.94909562869725e-06,1.93828454974915e-05,2.83412018548464e-05,1.90186756027205e-05,1214.34,160006
"1366",2005-06-22,".SPX",-0.0111224981484366,3.56837524287941e-05,3.66323852449434e-05,1.50670809299502e-05,2.5952059620686e-05,1200.76,1541,2.86142688148294e-05,3.45131897520133e-05,3.8259813999791e-05,93008,3.8259813999791e-05,2.5952059620686e-05,5.78837774635019e-05,3.45131897520133e-05,2.86142688148294e-05,1214.19,160007
"1367",2005-06-23,".SPX",-0.00759099418264064,2.89255185028617e-05,2.92091045444498e-05,1.55303121241834e-05,1.70887191317242e-05,1191.62,1541,2.17841647927935e-05,2.58142481472997e-05,2.4366261268763e-05,93010,2.4366261268763e-05,1.70887191317242e-05,1.62387462846132e-05,2.58142481472998e-05,2.17841647927935e-05,1200.7,160009
"1368",2005-06-26,".SPX",-0.000226663141766004,2.1848543106255e-05,2.20696096701982e-05,1.53369630314983e-05,1.01759833952933e-05,1191.06,1541,2.15258946872035e-05,1.90754665872038e-05,2.26408704112767e-05,93013,2.26408704112767e-05,1.01759833952933e-05,9.94503025996662e-06,1.90754665872038e-05,2.15258946872035e-05,1191.33,160012
"1369",2005-06-27,".SPX",0.00855841879466723,1.48053320463565e-05,1.50118209625205e-05,4.99996272672808e-06,2.36174311733004e-06,1201.61,1541,9.34703441788973e-06,1.73133653859775e-05,1.79137593559292e-05,93005,1.79137593559292e-05,2.36174311733004e-06,2.668923035364e-05,1.73133653859775e-05,9.34703441788973e-06,1191.37,160004
"1370",2005-06-28,".SPX",-0.00184842936178242,1.56639511578733e-05,1.59626599998268e-05,1.02259795258591e-05,8.66585020654853e-06,1199.91,1541,1.80533368120628e-05,1.40620365593436e-05,1.69687932323643e-05,93003,1.69687932323643e-05,8.66585020654852e-06,6.52521143190709e-06,1.40620365593436e-05,1.80533368120628e-05,1202.13,160002
"1371",2005-06-29,".SPX",-0.00757908931664542,3.45986195922828e-05,3.48232703266381e-05,5.00070741199219e-06,2.22889186220219e-05,1190.87,1540,1.76580616331962e-05,4.14992775103788e-05,3.11178242538714e-05,93008,3.11178242538714e-05,2.22889186220219e-05,3.47023468662037e-05,4.14992775103788e-05,1.76580616331963e-05,1199.93,155953
"1372",2005-06-30,".SPX",0.00314279866964995,2.66832987035193e-05,2.72200664440602e-05,1.07258894966526e-05,1.07978765437588e-05,1195.08,1541,2.10146635011484e-05,3.67623926860441e-05,3.29855870000911e-05,93000,3.29855870000911e-05,1.07978765437587e-05,1.44896399920069e-05,3.67623926860441e-05,2.10146635011484e-05,1191.33,155959
"1373",2005-07-04,".SPX",0.0092213426480896,2.31511693822937e-05,2.37330930336969e-05,1.22752120517795e-05,6.13995058596141e-06,1204.93,1541,2.40741567388671e-05,2.3911223754264e-05,2.41702439329817e-05,93004,2.41702439329817e-05,6.13995058596141e-06,4.52652211331276e-05,2.39112237542641e-05,2.40741567388671e-05,1193.87,160003
"1374",2005-07-05,".SPX",-0.00815882052526895,2.30781745804649e-05,2.34338294770846e-05,8.987698365903e-06,1.63225719495105e-05,1195.04,1541,2.02501207811991e-05,2.25145551296621e-05,2.26676856029735e-05,93002,2.26676856029735e-05,1.63225719495105e-05,2.90742368591638e-05,2.25145551296621e-05,2.02501207811991e-05,1204.83,160001
"1375",2005-07-06,".SPX",0.00337028698817399,6.86159228787032e-05,7.14686750744744e-05,1.64827589998802e-05,5.35030504504948e-05,1197.76,1541,4.69084211206351e-05,0.000101254516235159,8.38183566903677e-05,93005,8.38183566903677e-05,5.35030504504948e-05,6.76789542437327e-05,0.000101254516235159,4.69084211206351e-05,1193.73,160004
"1376",2005-07-07,".SPX",0.0117433120847261,2.53826820585136e-05,2.58347314869545e-05,8.30766412265788e-06,4.84556237274064e-06,1212.03,1541,2.04978648487165e-05,2.18231423368083e-05,2.08522497967768e-05,93006,2.08522497967768e-05,4.84556237274063e-06,3.44092960091653e-05,2.18231423368083e-05,2.04978648487165e-05,1197.88,160005
"1377",2005-07-10,".SPX",0.00609469609868363,1.72753326531224e-05,1.78870286361723e-05,1.07590467741699e-05,7.58199250544308e-06,1219.52,1540,1.94856997468219e-05,2.47847363608918e-05,1.96566267640901e-05,93008,1.96566267640901e-05,7.58199250544308e-06,2.28309596804002e-05,2.47847363608918e-05,1.94856997468219e-05,1212.11,155951
"1378",2005-07-11,".SPX",0.00231804863576368,2.04130798427892e-05,2.0893517506649e-05,8.12779727913943e-06,1.08899109732808e-05,1222.27,1541,1.95630285304429e-05,2.74766873996364e-05,2.20237175037277e-05,93001,2.20237175037277e-05,1.08899109732808e-05,1.85984788764492e-05,2.74766873996364e-05,1.95630285304429e-05,1219.44,160000
"1379",2005-07-12,".SPX",0.000957020060037728,1.74805937961271e-05,1.75029356571427e-05,8.48023366483144e-06,8.13345473958203e-06,1223.13,1541,1.51000908200311e-05,1.49402099099195e-05,1.49362530595865e-05,93004,1.49362530595865e-05,8.13345473958203e-06,5.510284935954e-06,1.49402099099195e-05,1.51000908200311e-05,1221.96,160003
"1380",2005-07-13,".SPX",0.00196679365964592,3.5281118285291e-05,3.67870253825307e-05,1.48582366448259e-05,1.41994598309856e-05,1226.55,1541,4.13765957614814e-05,6.96276694758187e-05,4.89121380191354e-05,93003,4.89121380191354e-05,1.41994598309856e-05,3.57475988394298e-05,6.96276694758187e-05,4.13765957614814e-05,1224.14,160002
"1381",2005-07-14,".SPX",0.0004970320769484,1.27345798353565e-05,1.28854034988279e-05,5.36686183782764e-06,5.65051024447932e-06,1227.59,1541,1.20100448008977e-05,1.27626649555915e-05,1.22169408794868e-05,93007,1.22169408794868e-05,5.65051024447932e-06,9.09422548967978e-06,1.27626649555915e-05,1.20100448008977e-05,1226.98,160006
"1382",2005-07-17,".SPX",-0.00431345025371943,1.52983487413265e-05,1.55633032617004e-05,5.58860367283919e-06,7.98145433374077e-06,1221.44,1541,1.13103352861384e-05,1.26087460998906e-05,1.32763809867967e-05,93012,1.32763809867967e-05,7.98145433374077e-06,9.55645260419461e-06,1.26087460998906e-05,1.13103352861384e-05,1226.72,160011
"1383",2005-07-18,".SPX",0.0056853789695186,2.739765984795e-05,2.85941219659122e-05,1.08439366292303e-05,7.44178709089289e-06,1229.44,1540,1.98028833520462e-05,3.40068306708879e-05,3.36880305447181e-05,93008,3.36880305447181e-05,7.44178709089289e-06,1.83906084435203e-05,3.40068306708879e-05,1.98028833520462e-05,1222.47,160007
"1384",2005-07-19,".SPX",0.00624593386152217,3.27371937549788e-05,3.30724251700899e-05,1.06144806795422e-05,1.07339103585502e-05,1235.05,1541,2.75592807131729e-05,2.83649599202393e-05,3.06600303744555e-05,93013,3.06600303744555e-05,1.07339103585502e-05,4.49555775699432e-05,2.83649599202393e-05,2.75592807131729e-05,1227.36,160012
"1385",2005-07-20,".SPX",-0.00723584519368714,4.88345727295259e-05,5.01408076323979e-05,2.08924909228571e-05,3.14366392237994e-05,1226.92,1541,4.4824940836171e-05,4.1169593840889e-05,5.31799232531586e-05,93008,5.31799232531586e-05,3.14366392237994e-05,6.45387951072762e-05,4.1169593840889e-05,4.4824940836171e-05,1235.83,160007
"1386",2005-07-21,".SPX",0.00558531226004355,2.18774420534124e-05,2.26122837924791e-05,9.24448061665543e-06,6.74934338487779e-06,1233.45,1541,1.69359596359699e-05,2.31093861316468e-05,2.01562436603415e-05,93006,2.01562436603415e-05,6.74934338487779e-06,1.95014647733696e-05,2.31093861316468e-05,1.69359596359699e-05,1226.58,160004
"1387",2005-07-24,".SPX",-0.00358990988432506,1.93369362436087e-05,1.94845037844963e-05,8.91132992604963e-06,9.65277657378492e-06,1229.02,1541,1.8948824041823e-05,2.12780639786297e-05,1.96760310418602e-05,93003,1.96760310418601e-05,9.65277657378492e-06,2.11839680043288e-05,2.12780639786297e-05,1.8948824041823e-05,1233.44,160002
"1388",2005-07-25,".SPX",0.00173920154368457,2.26365683823825e-05,2.28635377523634e-05,9.09368458175238e-06,8.74774325070068e-06,1231.52,1541,2.4188369745162e-05,1.89990652751611e-05,2.24948413734442e-05,93011,2.24948413734442e-05,8.74774325070068e-06,9.88888247718703e-06,1.89990652751611e-05,2.4188369745162e-05,1229.38,160008
"1389",2005-07-26,".SPX",0.00452953271130951,1.7506752605755e-05,1.77276245513491e-05,8.17778662124198e-06,7.94885115508221e-06,1236.92,1541,1.67270270193341e-05,1.53467007464723e-05,1.98616889874198e-05,93006,1.98616889874198e-05,7.94885115508221e-06,1.11517173982045e-05,1.53467007464723e-05,1.67270270193341e-05,1231.33,160005
"1390",2005-07-27,".SPX",0.00565134947332879,1.77373240173724e-05,1.81709636881755e-05,6.99027631820743e-06,7.04373671054464e-06,1243.92,1541,1.55328461125268e-05,1.80427871255001e-05,2.06936763574835e-05,93010,2.06936763574835e-05,7.04373671054464e-06,1.06585402392217e-05,1.80427871255001e-05,1.55328461125268e-05,1236.91,160009
"1391",2005-07-28,".SPX",-0.00717549055345135,1.94955943964108e-05,1.98957822005199e-05,8.82876417185899e-06,9.51957130174123e-06,1234.5,1469,1.48541872024888e-05,1.62889331198409e-05,1.51638541414795e-05,93009,1.51638541414795e-05,9.51957130174123e-06,2.4480345154431e-05,1.62889331198409e-05,1.48541872024888e-05,1243.39,160008
"1392",2005-07-31,".SPX",0.000170045305337929,1.66989135335865e-05,1.69652271237459e-05,6.08080190153634e-06,9.05209302057455e-06,1235.07,1541,1.39002993341479e-05,1.90330906924523e-05,2.06624321725861e-05,93004,2.06624321725861e-05,9.05209302057455e-06,1.96521006365671e-05,1.90330906924523e-05,1.39002993341479e-05,1234.86,160003
"1393",2005-08-01,".SPX",0.00662203330490918,1.64375887396422e-05,1.64854641706714e-05,5.04295579651525e-06,2.81701059587861e-06,1243.91,1541,1.01829076134269e-05,1.43628285561616e-05,1.28629966485902e-05,93007,1.28629966485902e-05,2.81701059587861e-06,2.12868425766711e-05,1.43628285561616e-05,1.01829076134269e-05,1235.7,160006
"1394",2005-08-02,".SPX",0.000578554914570262,1.34340737069244e-05,1.34521307931942e-05,4.34945386620341e-06,7.93681678347423e-06,1244.84,1541,9.05007956103718e-06,1.46048003823365e-05,1.2566415835997e-05,93001,1.2566415835997e-05,7.93681678347423e-06,1.26281032512839e-05,1.46048003823365e-05,9.05007956103718e-06,1244.12,155958
"1395",2005-08-03,".SPX",-0.0066064344240564,1.61813368033255e-05,1.64483922341014e-05,8.42504582462806e-06,1.27511907291579e-05,1235.61,1539,1.36716740680226e-05,1.38490799288374e-05,1.61332590882455e-05,93015,1.61332590882455e-05,1.27511907291579e-05,2.14726461049533e-05,1.38490799288374e-05,1.36716740680226e-05,1243.8,160001
"1396",2005-08-04,".SPX",-0.00717361442718811,1.98295065387218e-05,2.02951241110553e-05,8.18357432839642e-06,1.42629713300023e-05,1226.49,1541,1.61199117843425e-05,2.09409705401393e-05,1.95853000937084e-05,93011,1.95853000937084e-05,1.42629713300023e-05,2.3163178973949e-05,2.09409705401393e-05,1.61199117843425e-05,1235.32,160010
"1397",2005-08-07,".SPX",-0.00330694882470262,2.0205391116597e-05,2.06170719672172e-05,1.07937767260373e-05,1.12719140776795e-05,1222.67,1541,1.69839681979789e-05,2.73022088738082e-05,2.60073258086346e-05,93003,2.60073258086346e-05,1.12719140776795e-05,2.01506373676338e-05,2.73022088738082e-05,1.69839681979789e-05,1226.72,160002
"1398",2005-08-08,".SPX",0.00666392149255657,2.31241746670293e-05,2.36386556320394e-05,4.22012105899501e-06,5.35192409097399e-06,1231.6,1541,1.67206269701485e-05,3.44435518206867e-05,3.08621603232503e-05,93002,3.08621603232503e-05,5.35192409097399e-06,3.46343036271743e-05,3.44435518206867e-05,1.67206269701485e-05,1223.42,160001
"1399",2005-08-09,".SPX",-0.00179618622965538,3.68848977800041e-05,3.85247389054475e-05,9.87175817384042e-06,1.7640989776238e-05,1229.28,1541,3.05331351010408e-05,5.62378927523518e-05,4.6928743703113e-05,93007,4.6928743703113e-05,1.7640989776238e-05,7.47478195806562e-05,5.62378927523518e-05,3.05331351010408e-05,1231.49,160006
"1400",2005-08-10,".SPX",0.00679502476661398,2.79802459631988e-05,2.88727096664807e-05,1.52077707560046e-05,1.42702958882395e-05,1237.45,1510,3.07062418143841e-05,4.41727091494748e-05,3.37289754720541e-05,93005,3.37289754720541e-05,1.42702958882395e-05,5.55028465985171e-05,4.41727091494748e-05,3.07062418143841e-05,1229.07,160002
"1401",2005-08-11,".SPX",-0.00402242065678671,2.5817478256317e-05,2.62272557167205e-05,1.46179551816796e-05,1.47960956954482e-05,1230.61,1541,2.86234637021289e-05,3.6428531052421e-05,2.8574747264928e-05,93008,2.8574747264928e-05,1.47960956954482e-05,3.20499741747728e-05,3.6428531052421e-05,2.86234637021289e-05,1235.57,160007
"1402",2005-08-14,".SPX",0.00338511442568912,1.94699576715219e-05,2.00167127700893e-05,1.06782005903425e-05,8.13857029058457e-06,1233.95,1542,1.80049383542065e-05,1.97685622802413e-05,1.90295045777501e-05,93013,1.90295045777501e-05,8.13857029058457e-06,2.01598123996054e-05,1.97685622802413e-05,1.80049383542065e-05,1229.78,160012
"1403",2005-08-15,".SPX",-0.0115000043989291,2.44557104195683e-05,2.52838458249667e-05,1.23654383803781e-05,2.19053446149192e-05,1219.05,1541,2.47821579817637e-05,2.9856273370442e-05,2.96828932659976e-05,93011,2.96828932659976e-05,2.19053446149192e-05,3.37398315007226e-05,2.9856273370442e-05,2.47821579817637e-05,1233.15,160010
"1404",2005-08-16,".SPX",0.000639433385453358,3.12884474968636e-05,3.21478588069482e-05,1.52438185194119e-05,1.44693440876597e-05,1220.22,1541,2.94587612589423e-05,2.14713609504856e-05,3.03704867277227e-05,93002,3.03704867277227e-05,1.44693440876597e-05,1.31466009719158e-05,2.14713609504856e-05,2.94587612589423e-05,1219.44,160000
"1405",2005-08-17,".SPX",-0.000738207174447503,2.86170697559296e-05,2.90756091145485e-05,1.22314315157479e-05,1.46573087907592e-05,1218.72,1541,2.68124444411672e-05,3.5436879160317e-05,2.70072455861619e-05,93008,2.70072455861619e-05,1.46573087907592e-05,1.09714392346274e-05,3.5436879160317e-05,2.68124444411672e-05,1219.62,160007
"1406",2005-08-18,".SPX",0.000311549469197203,1.71012259727999e-05,1.7474112330467e-05,5.01200091681642e-06,6.46694189052019e-06,1219.9,1541,1.41971750138217e-05,1.71923845744681e-05,1.85818227152037e-05,93007,1.85818227152037e-05,6.46694189052019e-06,1.21669411403114e-05,1.71923845744681e-05,1.41971750138217e-05,1219.52,160006
"1407",2005-08-21,".SPX",0.00101542804099974,3.09615793442201e-05,3.15141735864798e-05,1.33549854688547e-05,1.6386431208096e-05,1221.78,1541,2.58184125784435e-05,4.07466949877533e-05,3.40475877861466e-05,93013,3.40475877861466e-05,1.6386431208096e-05,6.60689720780946e-05,4.07466949877534e-05,2.58184125784435e-05,1220.54,160012
"1408",2005-08-22,".SPX",-0.00317256288433398,2.27909958721538e-05,2.28205393879368e-05,1.13763436937442e-05,1.23164198982759e-05,1217.9,1541,1.86015618563621e-05,1.64918892042169e-05,2.17979953285329e-05,93001,2.17979953285329e-05,1.23164198982759e-05,2.04050841439274e-05,1.64918892042169e-05,1.86015618563621e-05,1221.77,160000
"1409",2005-08-23,".SPX",-0.00597434874799685,3.13998979187988e-05,3.25306077799769e-05,1.97585792630591e-05,2.15380089222447e-05,1209.9,1541,3.68158020231388e-05,3.77178021479886e-05,3.65847009973182e-05,93004,3.65847009973182e-05,2.15380089222447e-05,6.34368624433568e-05,3.77178021479886e-05,3.68158020231388e-05,1217.15,160004
"1410",2005-08-24,".SPX",0.00224617130649385,1.52720312767888e-05,1.54473163723711e-05,1.03410271399165e-05,6.63925514711331e-06,1212.31,1541,1.4497762625089e-05,1.83206984720761e-05,1.5997436972119e-05,93001,1.5997436972119e-05,6.63925514711331e-06,5.80490156952882e-06,1.83206984720761e-05,1.4497762625089e-05,1209.59,155958
"1411",2005-08-25,".SPX",-0.00581601411095001,2.75268715163282e-05,2.74781872772097e-05,1.19826241657553e-05,1.98148530432819e-05,1205.22,1541,2.79148091688052e-05,3.15166459462406e-05,3.06319807133188e-05,93005,3.06319807133188e-05,1.98148530432819e-05,2.72690713795414e-05,3.15166459462406e-05,2.79148091688052e-05,1212.25,160004
"1412",2005-08-28,".SPX",0.00703383263239843,2.46360359172916e-05,2.49758529079121e-05,7.57874937010175e-06,6.09127404518494e-06,1212.7,1541,1.34223957635913e-05,2.83788062671834e-05,2.55798626158738e-05,93006,2.55798626158738e-05,6.09127404518494e-06,2.39418798431352e-05,2.83788062671834e-05,1.34223957635913e-05,1204.2,160006
"1413",2005-08-29,".SPX",-0.00309813905223422,4.42239712700021e-05,4.46167017595018e-05,1.80269215769885e-05,2.75871763257573e-05,1208.53,1541,4.24464308197047e-05,5.02932511003293e-05,5.07387240882254e-05,93000,5.07387240882254e-05,2.75871763257573e-05,4.99118883193922e-05,5.02932511003293e-05,4.24464308197047e-05,1212.28,155958
"1414",2005-08-30,".SPX",0.00963501726267069,5.22209292496421e-05,5.28771480641253e-05,3.9765491798407e-05,2.29253163940096e-05,1220.18,1541,4.71753331578972e-05,5.88949178147236e-05,5.46254850224496e-05,93003,5.46254850224496e-05,2.29253163940096e-05,6.0285259690334e-05,5.88949178147236e-05,4.71753331578972e-05,1208.48,160003
"1415",2005-08-31,".SPX",0.00154016333234708,5.27018547759917e-05,5.40130513541934e-05,1.68490720039323e-05,2.24759740546392e-05,1221.59,1541,4.50104877199048e-05,4.24585151963886e-05,5.61015094966665e-05,93010,5.61015094966665e-05,2.24759740546392e-05,5.3396177608302e-05,4.24585151963886e-05,4.50104877199048e-05,1219.71,160009
"1416",2005-09-01,".SPX",-0.00318859263168658,2.41096843728114e-05,2.39531695251856e-05,1.1201135025444e-05,1.2632516365815e-05,1218.03,1541,2.24173098606236e-05,1.68298847999482e-05,2.28168646485256e-05,93003,2.28168646485256e-05,1.2632516365815e-05,1.40236227165324e-05,1.68298847999482e-05,2.24173098606236e-05,1221.92,160001
"1417",2005-09-05,".SPX",0.012718240635313,2.93813699417914e-05,3.02887715556634e-05,5.4150054110586e-06,4.30573766995079e-06,1233.61,1541,2.45501435994994e-05,5.22930568376894e-05,4.00264180344282e-05,93000,4.00264180344282e-05,4.30573766995079e-06,4.98259081173651e-05,5.22930568376894e-05,2.45501435994994e-05,1218.02,155959
"1418",2005-09-06,".SPX",0.0025918920732213,1.6317427799033e-05,1.6228697615692e-05,6.12972884910876e-06,7.41353734645644e-06,1236.22,1541,1.63281724354422e-05,1.37846186795881e-05,1.6159575246402e-05,93006,1.6159575246402e-05,7.41353734645644e-06,7.0652750621406e-06,1.37846186795881e-05,1.63281724354422e-05,1233.02,160005
"1419",2005-09-07,".SPX",-0.00324178290046273,1.85763494639044e-05,1.85099956626531e-05,9.4588909013199e-06,1.28516586295674e-05,1231.89,1541,1.92427186285807e-05,2.71395876681651e-05,1.97280031625668e-05,93009,1.97280031625668e-05,1.28516586295674e-05,1.37255925391712e-05,2.71395876681651e-05,1.92427186285807e-05,1235.89,160008
"1420",2005-09-08,".SPX",0.00728634553163765,1.34654261325735e-05,1.39767913565769e-05,9.36797072108855e-06,4.02594310629129e-06,1241.07,1541,1.61212764765317e-05,1.9870726327253e-05,1.82093183369895e-05,93011,1.82093183369895e-05,4.02594310629129e-06,2.0830210320674e-05,1.9870726327253e-05,1.61212764765317e-05,1232.06,160010
"1421",2005-09-11,".SPX",-0.000846108956781499,1.25547290064973e-05,1.23837009799961e-05,4.26145019638521e-06,4.51570757191253e-06,1240.45,1541,8.51883663953129e-06,1.250987057334e-05,1.00471131250386e-05,93002,1.00471131250386e-05,4.51570757191252e-06,2.58880478342571e-06,1.250987057334e-05,8.51883663953129e-06,1241.5,160001
"1422",2005-09-12,".SPX",-0.00708037736584011,2.15317717174967e-05,2.21029998666582e-05,7.77953600839721e-06,1.57568384684373e-05,1231.44,1541,2.38784241279893e-05,2.87158591524135e-05,2.35612764757304e-05,93006,2.35612764757304e-05,1.57568384684373e-05,3.95978237176148e-05,2.87158591524135e-05,2.38784241279893e-05,1240.19,160005
"1423",2005-09-13,".SPX",-0.00333550585848208,1.99585736510256e-05,2.03174378789218e-05,7.46349450314073e-06,1.23014630759857e-05,1227.15,1541,1.57910958583002e-05,2.1685274488782e-05,2.4536049120122e-05,93001,2.4536049120122e-05,1.23014630759857e-05,1.74532959543781e-05,2.1685274488782e-05,1.57910958583002e-05,1231.25,160000
"1424",2005-09-14,".SPX",-0.000211788472982199,2.78339797556272e-05,2.85095302194782e-05,1.10980173740443e-05,1.30390709127667e-05,1227.51,1541,2.4481073757126e-05,3.0088645304156e-05,3.16401196895648e-05,93008,3.16401196895648e-05,1.30390709127667e-05,1.05879580398852e-05,3.0088645304156e-05,2.4481073757126e-05,1227.77,160008
"1425",2005-09-15,".SPX",0.00695584482721756,2.36465797391354e-05,2.42844361328794e-05,1.12312186695891e-05,7.23594175101333e-06,1237.79,1540,1.93058672789456e-05,2.65797706703413e-05,2.78802850940372e-05,93007,2.78802850940372e-05,7.23594175101333e-06,2.22373238012209e-05,2.65797706703413e-05,1.93058672789456e-05,1229.21,155951
"1426",2005-09-18,".SPX",-0.00558950307377604,1.80536431725731e-05,1.84158335823804e-05,7.50574819540343e-06,1.04592186281461e-05,1231.01,1540,1.1552621849112e-05,1.64499571212381e-05,1.49820615444508e-05,93000,1.49820615444508e-05,1.04592186281461e-05,1.94141994029839e-05,1.64499571212381e-05,1.1552621849112e-05,1237.91,155944
"1427",2005-09-19,".SPX",-0.0078110109482239,3.38125587045139e-05,3.41742244235656e-05,4.81310955929079e-06,2.69904364779978e-05,1221.69,1541,2.89644307181198e-05,4.24601597437599e-05,3.74011102394256e-05,93003,3.74011102394256e-05,2.69904364779978e-05,7.41419140448715e-05,4.24601597437599e-05,2.89644307181198e-05,1231.27,160002
"1428",2005-09-20,".SPX",-0.0094590964954504,3.0677467477229e-05,3.16224695597762e-05,1.23952897093222e-05,2.25030234197359e-05,1210.02,1540,2.92437258706089e-05,3.43524081016459e-05,3.45772428509757e-05,93002,3.45772428509757e-05,2.25030234197359e-05,3.80633688508674e-05,3.43524081016459e-05,2.92437258706089e-05,1221.52,160001
"1429",2005-09-21,".SPX",0.00391799932884762,4.93250664802887e-05,5.06842511652969e-05,2.73890993490639e-05,2.12823427069435e-05,1214.73,1541,4.92486511523913e-05,4.4751633591598e-05,5.14842827129495e-05,93004,5.14842827129494e-05,2.12823427069435e-05,3.57654672879797e-05,4.4751633591598e-05,4.92486511523913e-05,1209.98,160003
"1430",2005-09-22,".SPX",0.00124286500461057,2.67873231120087e-05,2.72455986359647e-05,1.19070814494538e-05,1.09038988528197e-05,1215.69,1541,2.69049311364025e-05,3.05944917833393e-05,2.4664066031032e-05,93005,2.4664066031032e-05,1.09038988528197e-05,2.07525990946294e-05,3.05944917833393e-05,2.69049311364025e-05,1214.18,160004
"1431",2005-09-25,".SPX",-0.000222054996532606,4.00814835199198e-05,4.07302754016701e-05,8.97971229387563e-06,1.49199096253807e-05,1215.78,1541,2.44208959678673e-05,4.43548184769637e-05,4.50249844240525e-05,93002,4.50249844240525e-05,1.49199096253807e-05,3.06144052088418e-05,4.43548184769637e-05,2.44208959678673e-05,1216.05,160001
"1432",2005-09-26,".SPX",-0.000246757200393688,3.05033029123257e-05,3.02322542899561e-05,1.19273387593377e-05,1.70955427355357e-05,1215.62,1541,2.39232336756226e-05,2.66024588341026e-05,3.20096053827331e-05,93007,3.20096053827331e-05,1.70955427355357e-05,2.40615038249971e-05,2.66024588341026e-05,2.39232336756226e-05,1215.92,160007
"1433",2005-09-27,".SPX",0.000246515909741341,2.56041002493861e-05,2.61297958811167e-05,8.49994648228176e-06,1.08031754124204e-05,1217.11,1541,2.42233515076149e-05,3.20058218283224e-05,2.59850630323937e-05,93012,2.59850630323937e-05,1.08031754124204e-05,3.4403255771715e-05,3.20058218283224e-05,2.42233515076149e-05,1216.81,160011
"1434",2005-09-28,".SPX",0.00931776490380543,4.29681361261742e-05,4.49513137951139e-05,2.14428847469832e-05,1.3926535566396e-05,1228.1,1541,3.745861752665e-05,4.33671948700292e-05,4.14416738486193e-05,93010,4.14416738486193e-05,1.3926535566396e-05,5.06468793277949e-05,4.33671948700292e-05,3.745861752665e-05,1216.71,160008
"1435",2005-09-29,".SPX",0.000879321350888418,2.04920994926594e-05,2.06776500438415e-05,8.34704096776537e-06,7.18770826984367e-06,1228.76,1541,1.91080698289829e-05,1.54873358986995e-05,1.90148887458765e-05,93000,1.90148887458765e-05,7.18770826984367e-06,7.77129599236819e-06,1.54873358986995e-05,1.91080698289829e-05,1227.68,155959
"1436",2005-10-02,".SPX",-0.00146590574417615,2.46762798695499e-05,2.46392727464125e-05,1.70811173305233e-05,1.233570688163e-05,1227.01,1541,2.73525839726197e-05,2.93867106252394e-05,2.39351543770553e-05,93008,2.39351543770553e-05,1.233570688163e-05,2.01729270907232e-05,2.93867106252394e-05,2.73525839726197e-05,1228.81,160007
