date,ndx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
1985-10-02,-1.179572821668895,9.008937177438181,-0.3464586509561052,-0.41,-0.2,NA,NA,NA
1985-10-03,0.04060172815645302,9.008937177438181,-0.3464586509561052,-0.41,-0.2,NA,NA,NA
1985-10-04,-0.719644645530515,9.008937177438181,-0.3464586509561052,-0.41,-0.2,NA,NA,NA
1985-10-07,-1.7180585701724205,9.008937177438181,-0.3464586509561052,-0.41,-0.23,NA,NA,NA
1985-10-08,-0.9658256682179456,9.008937177438181,-0.3464586509561052,-0.41,-0.23,NA,NA,NA
1985-10-09,1.3624502825209994,9.008937177438181,-0.3464586509561052,-0.41,-0.23,NA,NA,NA
1985-10-10,0.7383162591381165,9.008937177438181,-0.3464586509561052,-0.41,-0.23,NA,NA,NA
1985-10-11,1.4649829934934466,9.008937177438181,-0.3464586509561052,-0.41,-0.23,NA,NA,NA
1985-10-14,1.9043053129609078,9.008937177438181,-0.3464586509561052,-0.41,-0.26,NA,NA,NA
1985-10-15,0.17213519515610898,9.008937177438181,-0.3464586509561052,-0.41,-0.26,NA,NA,NA
1985-10-16,0.8212830845242713,9.008937177438181,-0.3464586509561052,-0.41,-0.26,NA,NA,NA
1985-10-17,0.37108684613054166,9.008937177438181,-0.3464586509561052,-0.41,-0.26,NA,NA,NA
1985-10-18,-0.3667148121400565,9.008937177438181,-0.3464586509561052,-0.41,-0.26,NA,NA,NA
1985-10-21,-0.561404983276681,9.008937177438181,-0.3464586509561052,-0.41,-0.29,NA,NA,NA
1985-10-22,0.6663201869471003,9.008937177438181,-0.3464586509561052,-0.41,-0.29,NA,NA,NA
1985-10-23,0.5446517802533357,9.008937177438181,-0.3464586509561052,-0.41,-0.29,NA,NA,NA
1985-10-24,0.36434565964063026,9.008937177438181,-0.3464586509561052,-0.41,-0.29,NA,NA,NA
1985-10-25,-1.3731962029993383,9.008937177438181,-0.3464586509561052,-0.41,-0.29,NA,NA,NA
1985-10-28,-0.07904448522841889,9.008937177438181,-0.3464586509561052,-0.41,-0.32,NA,NA,NA
1985-10-29,1.3786118230043165,9.008937177438181,-0.3464586509561052,-0.41,-0.32,NA,NA,NA
1985-10-30,0.3201066899166882,9.008937177438181,-0.3464586509561052,-0.41,-0.32,NA,NA,NA
1985-10-31,-0.25080575309299746,9.008937177438181,-0.3464586509561052,-0.41,-0.32,0.9132791052704249,NA,NA
1985-11-01,0.6860711537504116,-7.704828594511781,0.3420805908738167,0.29,-0.32,0.8714291773789932,NA,NA
1985-11-04,-0.20231244398409842,-7.704828594511781,0.3420805908738167,0.29,-0.34,0.873214714863608,NA,NA
1985-11-05,0.3441168182729548,-7.704828594511781,0.3420805908738167,0.29,-0.34,0.8550568952625881,NA,NA
1985-11-06,0.8040373518520383,-7.704828594511781,0.3420805908738167,0.29,-0.34,0.7502728412912397,NA,NA
1985-11-07,0.20426049655046796,-7.704828594511781,0.3420805908738167,0.29,-0.34,0.7097684380668036,NA,NA
1985-11-08,1.384688592736616,-7.704828594511781,0.3420805908738167,0.29,-0.34,0.7125453347265016,NA,NA
1985-11-11,0.9513549020974565,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.728907391600918,NA,NA
1985-11-12,1.1724995922321568,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.6938428517172613,NA,NA
1985-11-13,-0.5391284102453042,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5422192479791926,NA,NA
1985-11-14,0.5514400805008535,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5546945042051634,NA,NA
1985-11-15,0.2786805600266007,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5275652746420287,NA,NA
1985-11-18,-0.18023270802283164,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5227824738088529,NA,NA
1985-11-19,0.5030154722142299,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.528170874347216,NA,NA
1985-11-20,-0.3023273165497109,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5179993403055914,NA,NA
1985-11-21,1.147243380211549,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5576441031195005,NA,NA
1985-11-22,0.2908152926830887,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5480044655161016,NA,NA
1985-11-25,-0.6758278205848178,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5627315329423497,NA,NA
1985-11-26,0.659690356721665,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.49680078543415684,NA,NA
1985-11-27,1.4576583928107567,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5930971472290029,NA,NA
1985-11-29,0.23031500135042293,-7.704828594511781,0.3420805908738167,0.29,-0.35,0.5091187127435375,NA,NA
1985-12-02,-0.6965341014158355,13.42672819799784,0.9838775575968128,0.28,-0.33,0.5265137791756168,NA,NA
1985-12-03,0.03594433265172725,13.42672819799784,0.9838775575968128,0.28,-0.33,0.5237132550513093,NA,NA
1985-12-04,2.14093491224574,13.42672819799784,0.9838775575968128,0.28,-0.33,0.7106636491633207,NA,NA
1985-12-05,0.40562066669957986,13.42672819799784,0.9838775575968128,0.28,-0.33,0.7162817309934568,NA,NA
1985-12-06,-1.1784917607730705,13.42672819799784,0.9838775575968128,0.28,-0.33,0.7740283876112617,NA,NA
1985-12-09,0.4166009749174471,13.42672819799784,0.9838775575968128,0.28,-0.32,0.752532038026213,NA,NA
1985-12-10,0.383619825283521,13.42672819799784,0.9838775575968128,0.28,-0.32,0.7573248480216456,NA,NA
1985-12-11,0.9371809700776446,13.42672819799784,0.9838775575968128,0.28,-0.32,0.7100951058316803,NA,NA
1985-12-12,0.45183881778383395,13.42672819799784,0.9838775575968128,0.28,-0.32,0.6782352043549272,NA,NA
