Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
05/11/1979,0.404790269920053,-0.360904163896355,0.288060197133587,1.00567782348095,-0.0473398627523855,1.01476881358648
05/18/1979,0.450693132988367,-0.342331462489647,0.323632724144241,1.04772410118374,-0.0349647420384475,1.03127119347071
05/25/1979,0.504725416968889,-0.304517922847755,0.368684522572324,1.09241113998874,-0.0231496723854347,1.04695223015951
06/01/1979,0.566297605430057,-0.247543342640698,0.423119894479698,1.13859419014212,-0.0122618665786195,1.06174499785502
06/08/1979,0.633228207181235,-0.180522538888639,0.485370111023911,1.18487133351682,-0.00250281319662622,1.07559908054529
06/15/1979,0.70368548129991,-0.114184806213809,0.554126192700504,1.22969866886399,0.00609801482094318,1.08848365219642
06/22/1979,0.775254512627821,-0.0583036810056277,0.627724496569359,1.27165299520353,0.0135120483626462,1.10039095636665
06/29/1979,0.847095235539391,-0.0140357459767381,0.705649688369375,1.30968899285987,0.0200317568441895,1.11133403040689
07/06/1979,0.918436436521024,0.0221638586825933,0.78751902353998,1.34310922821626,0.0258062916550154,1.12133420334886
07/13/1979,0.990624787916258,0.060106757361657,0.874935970121727,1.37151134815328,0.0310211251502612,1.13042987076755
07/20/1979,1.06559810845232,0.107403158129763,0.969307088140998,1.39528944177612,0.0359292615773658,1.13866188111163
07/27/1979,1.14392325021145,0.164324280392601,1.07080752563538,1.41505752726008,0.0405782409682096,1.14607206066314
08/03/1979,1.22672817157952,0.228686535077305,1.17919075570343,1.4322707547467,0.0451598036852962,1.15271133958417
08/10/1979,1.31470061877456,0.298471935302761,1.29361621903705,1.44859516924223,0.0496334140689698,1.15864217815241
08/17/1979,1.40943677092555,0.377171501761659,1.41386007743276,1.46583374566254,0.0541078358107666,1.16393980112343
08/24/1979,1.5113337933689,0.471431716405993,1.53907675271923,1.48540982361861,0.0585284742302433,1.16869233830203
08/31/1979,1.62060770422994,0.589200085825203,1.66829680907701,1.50848304413177,0.0628938148843715,1.17299966114664
09/07/1979,1.73588383189077,0.732969439646312,1.79969740182039,1.53550137189925,0.0670122386873094,1.17697202024349
09/14/1979,1.85519880334677,0.900453428030367,1.93117659864175,1.5663699455278,0.0706594328205173,1.18073242015993
09/21/1979,1.97478023919889,1.0803111470113,2.05862493606886,1.6009817862641,0.0736743991574151,1.18441886505647
09/28/1979,2.09014200243752,1.25894985082333,2.17695050308358,1.63908120816492,0.0760471949132128,1.18818079741143
10/05/1979,2.19759459461324,1.42819219535754,2.28183272010412,1.6802472873552,0.0778531732197007,1.19217468392041
10/12/1979,2.29398371175172,1.5832323443978,2.36945544068195,1.72385855236686,0.0793160836599995,1.19657161591686
10/19/1979,2.37444559266929,1.71909996477795,2.43473028702966,1.7689580352186,0.0810176440975115,1.20150508414931
10/26/1979,2.43431726419438,1.82841599105519,2.4742046862739,1.81390137613546,0.0829825170837302,1.20708622536251
11/02/1979,2.46981396516974,1.90095794992551,2.48461880180594,1.85753976158855,0.0857073037653203,1.21338539368527
11/09/1979,2.47456014109275,1.91648466249421,2.46303805189442,1.89715792509148,0.0889064070256583,1.22042610208522
11/16/1979,2.44838051940323,1.87062438265219,2.4104509884408,1.93190625796418,0.0929674390264366,1.22819016901825
11/23/1979,2.39274357677243,1.76659945049396,2.33105505234777,1.9603641952895,0.0977026612635555,1.23662325352846
11/30/1979,2.31395072861535,1.62557505460467,2.23279817306967,1.9819143900853,0.103719004837434,1.24563657910315
12/07/1979,2.21964691193575,1.47485421568138,2.1257060054251,1.99615289465167,0.111157376803594,1.25510833643418
12/14/1979,2.11826782499666,1.33829595673907,2.01937738894797,2.00381186364756,0.120941415089515,1.26488205873938
12/21/1979,2.0190801726223,1.22937203714996,1.92379967434506,2.0063356958073,0.133865506881421,1.27476881537875
12/28/1979,1.926545644359,1.13773864798971,1.84376364753646,2.00599390637589,0.150532026794075,1.28455711985873
01/04/1980,1.84726856943054,1.04844962615739,1.78484440812065,2.0059516172581,0.171866580202334,1.29403673296578
01/11/1980,1.78947322138484,0.952880917055216,1.75342463075955,2.01008258506647,0.198633849604044,1.30298914512987
01/18/1980,1.75997666588073,0.851086691342258,1.75382213472163,2.02233087416584,0.231638821132091,1.31124585390479
01/25/1980,1.76964841634705,0.766164119166924,1.79338997576469,2.04684056125239,0.271704078821076,1.31867644235367
02/01/1980,1.82819108346964,0.733745959135593,1.87737154797292,2.0876714046291,0.319701814155562,1.32520082996722
02/08/1980,1.94065902159115,0.783934438308771,2.00670633891049,2.14791909202152,0.376025248552404,1.33079531017344
02/15/1980,2.10963995637366,0.938099045789719,2.17836371804394,2.23086424588006,0.440616711416536,1.33548939325418
02/22/1980,2.33084806737834,1.19894628516009,2.3852208537347,2.33703570304838,0.512173126876893,1.33936352390137
02/29/1980,2.59335307694665,1.55095605293985,2.61409742369168,2.46536969295745,0.589066240329258,1.34254713276825
03/07/1980,2.87880371515362,1.96201887135363,2.84817261974826,2.61187897237331,0.66816624220398,1.34521358401945
03/14/1980,3.17015698590709,2.40697692880413,3.07320439840988,2.77055892144476,0.746365244470718,1.34757464683535
03/21/1980,3.44297946185042,2.84453219707906,3.27050738261658,2.93319568020831,0.820074452511668,1.34986926921949
03/28/1980,3.67289967969751,3.22982367554253,3.42154995489243,3.09128337813548,0.886066920465715,1.35234820238864
04/04/1980,3.84450179209449,3.53051349829785,3.51673344553239,3.23614095478731,0.941506045395003,1.35527331152324
04/11/1980,3.93785383828145,3.69674928028847,3.5420979639988,3.3595197445498,0.983718727178877,1.3589061356728
04/18/1980,3.94525193646155,3.70359946117891,3.49471222560224,3.45417261207694,1.01088448122745,1.36347563687907
04/25/1980,3.86704653399123,3.55374127404196,3.37888260781953,3.51412995968078,1.02190469842913,1.36918415766308
05/02/1980,3.71002339580338,3.27706820477924,3.20384580866369,3.53506643344997,1.01687663304398,1.37618290687165
05/09/1980,3.48915238336185,2.92808039233608,2.98471579524743,3.51547217456289,0.996666280886368,1.38454754782823
05/16/1980,3.22566817729408,2.57547064167468,2.74130270918631,3.45601227959325,0.962933145309905,1.39427177033846
05/23/1980,2.93614005552511,2.26125714681166,2.4866362591587,3.35968927260447,0.917945999001767,1.40526264841666
05/30/1980,2.63359953803964,1.99491760060996,2.22928182692892,3.23154168723823,0.863724169752108,1.41733692864961
06/06/1980,2.33029512185042,1.76648540255,1.97714663841352,3.0775908437319,0.802353588182344,1.43022161030558
06/13/1980,2.03177504377591,1.54147714194508,1.73115059935749,2.90467042700411,0.735793761335844,1.44354443197425
06/20/1980,1.74218703700132,1.29194950196886,1.49296704455542,2.71976951615817,0.665601217303511,1.4568281527823
06/27/1980,1.47245182006293,1.02565396096539,1.27087992013071,2.53042304551059,0.593688527177511,1.46950914896343
07/04/1980,1.23545972645487,0.772400890141678,1.07609074413044,2.34405198465934,0.521798804788481,1.4809529576756
07/11/1980,1.03961525910489,0.559835769608584,0.915587806335005,2.16833477844027,0.451474383424599,1.49042427015823
07/18/1980,0.896620028796522,0.424388402379624,0.800287822488462,2.00957637669321,0.384127894213976,1.49726715319866
07/25/1980,0.80504003686288,0.364285492630028,0.728550779847375,1.87270885713149,0.321049335278975,1.50086021753928
08/01/1980,0.761872453991842,0.367214821019616,0.697973535731634,1.76061635058974,0.263242643208143,1.50068279410279
08/08/1980,0.761192274509144,0.415397230844912,0.702908509808658,1.67519780108181,0.21171398552455,1.4963504055939
08/15/1980,0.790837382525012,0.484167292622511,0.733572954815372,1.61500074563785,0.16709733615376,1.48761241136693
08/22/1980,0.840399254457404,0.558424693183375,0.78101216428155,1.57880954944505,0.129762331259337,1.47434140589237
08/29/1980,0.907196379998683,0.644148991426713,0.843802289680997,1.56448622709242,0.0999625760712114,1.45653636996848
09/05/1980,0.984970218840073,0.734836333068443,0.916763734021957,1.56968717230879,0.07754424248754,1.43432704933856
09/12/1980,1.06532519773372,0.810306164634401,0.992825246207339,1.59173894482573,0.0616789302890337,1.4079954050481
09/19/1980,1.15167538829374,0.87048007368011,1.07591614886584,1.6281208497629,0.0520143873395942,1.37799299211087
09/26/1980,1.24296196003718,0.905713071088491,1.16551424481586,1.6763081236989,0.0481088702284968,1.34491312372935
10/03/1980,1.34336568763038,0.920953914345765,1.26670568414967,1.73375795463094,0.0494725217317365,1.30941926515605
10/10/1980,1.45553546016127,0.930827398064973,1.38246278935597,1.79834647837535,0.0560201019329294,1.27230188221329
10/17/1980,1.59156923207843,0.974695675638491,1.5251191123196,1.86799833660706,0.0677491021208858,1.23425118324085
10/24/1980,1.75083669998754,1.06269064860855,1.69350230029106,1.941443106992,0.0848463526944139,1.19589582867104
10/31/1980,1.93793704167701,1.21389354699744,1.89089285748759,2.01784022503448,0.107331805819035,1.15777352572304
11/07/1980,2.14810532113237,1.4228129992627,2.11150039259898,2.09611302711753,0.13504879926542,1.12032150588859
11/14/1980,2.37020358537867,1.66751256097409,2.3424106359344,2.1756226722685,0.167552583483659,1.08389449054761
11/21/1980,2.59729313470188,1.94015357715514,2.575253248361,2.25572451582015,0.204050961485262,1.04878432859512
11/28/1980,2.8170301608269,2.22684119457027,2.79626725216635,2.33552087088599,0.243738651590052,1.01522436392356
12/05/1980,3.00755666371151,2.48913347932066,2.98323326737544,2.41395769874061,0.285099558368364,0.983396314021448
12/12/1980,3.15585232007264,2.70587337351546,3.12266897960936,2.48999484698551,0.326478121906061,0.953438491419892
12/19/1980,3.25705797436245,2.86714014572041,3.2098068641694,2.56218497765615,0.366544797849928,0.925459958203086
12/26/1980,3.28980334030582,2.9123490276291,3.22433224219982,2.62894687687656,0.403823684973667,0.899565199188855
01/02/1981,3.26078046129356,2.84823437239338,3.17480644007849,2.68798352274788,0.436986394476326,0.875891480673655
01/09/1981,3.17083725643981,2.67520765403174,3.06308219207069,2.73738546460319,0.466175699004583,0.854586108910512
01/16/1981,3.03396422317736,2.42771974109331,2.90546259178659,2.7749766179457,0.491409616886708,0.83580733366728
01/23/1981,2.86124786241151,2.14445978609652,2.71433186330165,2.79934728205182,0.513462351513884,0.819688109900754
01/30/1981,2.67105828810065,1.8747567282035,2.50882344784488,2.80981572540129,0.533362908055186,0.806319238198349
02/06/1981,2.47397467937134,1.636591458659,2.30036013592808,2.80655955109704,0.551668591209101,0.795730947722609
02/13/1981,2.28540228662493,1.44777280353073,2.10483994119208,2.79041473511449,0.569348351079304,0.787899001946602
02/20/1981,2.11507442972015,1.30199068260782,1.9313156861311,2.76351324145097,0.587113496986652,0.78275705092276
02/27/1981,1.96193907417971,1.16538438191342,1.77974392413198,2.72763893483447,0.60512707836945,0.780204431670576
03/06/1981,1.83617843626943,1.04638890837977,1.66008171845936,2.68536616423156,0.624066564779996,0.780106986461255
03/13/1981,1.7420396464609,0.95051609936106,1.57607929329219,2.63977429162847,0.644588403659287,0.78228761929053
03/20/1981,1.68375481378671,0.89377013853866,1.53100485192723,2.59433242064075,0.667146344958717,0.786521189628084
03/27/1981,1.66454902813497,0.893199061637973,1.52629010030913,2.55300177414945,0.692155259906011,0.792539655529624
04/03/1981,1.68682851065413,0.953491767160649,1.56179289818236,2.51966703233301,0.72061752550607,0.800073816117956
04/10/1981,1.74465443152051,1.05143785951162,1.6294633542113,2.49793040129691,0.752679951597758,0.808822150143979
04/17/1981,1.83656600767981,1.17326306599724,1.72627968049785,2.48966443777186,0.789039383886467,0.81854433123144
04/24/1981,1.94811103602452,1.28224228158349,1.8377546306997,2.4950921911622,0.829796891759897,0.829030807128938
05/01/1981,2.0759545151201,1.379989932249,1.96122062289284,2.51285270153889,0.874959635290716,0.840109900199055
05/08/1981,2.21839929321444,1.48782851152224,2.09708505268322,2.53993583003438,0.92402761788826,0.851631896155061
05/15/1981,2.37182924737078,1.62450891632813,2.24295698909478,2.57295303904224,0.976577262621426,0.863459341569354
05/22/1981,2.53278322071341,1.80337348259201,2.39810367092433,2.60787076372674,1.03129053201079,0.875457527839866
05/29/1981,2.70341749221263,2.03845864972152,2.5668097426171,2.64084029968788,1.08716097278186,0.887489610873611
06/05/1981,2.87166546834273,2.29886505121317,2.73902807210559,2.6685677785391,1.14330088718797,0.89941234346471
06/12/1981,3.03450820825321,2.57045620424143,2.91267027911434,2.68867144601094,1.19911106650465,0.911066847898854
06/19/1981,3.18066733927957,2.82456733308877,3.07640656460371,2.7003284065442,1.25429260223752,0.92227099712231
06/26/1981,3.30428517458431,3.04978567526486,3.22247092881077,2.70439975855147,1.30901610273128,0.93281613650636
07/03/1981,3.40147916528483,3.2432008092319,3.34402055898403,2.70316648083515,1.36361534692072,0.942484375762097
07/10/1981,3.47105805132041,3.40229701034273,3.4351760816094,2.7005585586643,1.41831479042469,0.951017499196491
07/17/1981,3.51193520394873,3.5192656871857,3.49201349650538,2.69969310098212,1.47329617347201,0.958228765432067
07/24/1981,3.52008987582635,3.57396772065536,3.50917034008251,2.70315250068162,1.52808649685358,0.963959352877793
07/31/1981,3.50083980239571,3.56878292946755,3.49150086955062,2.71259470107454,1.58249688578001,0.968114387680879
08/07/1981,3.45314682455686,3.49950712245354,3.43980272039138,2.72806145843782,1.63569413236381,0.970666585596335
08/14/1981,3.38506770538509,3.39223379226222,3.36327008882881,2.74990537026086,1.68723186541014,0.971650599920208
08/21/1981,3.30627743438811,3.28090099190329,3.2732000958082,2.77791544734212,1.73624951163538,0.971150646068115
08/28/1981,3.22745513441729,3.19492979798075,3.18023031261512,2.81247472625745,1.78247954495803,0.969296581187901
09/04/1981,3.1527908864544,3.13772550155349,3.08849058200673,2.85370593664854,1.82536914933257,0.96625972993051
09/11/1981,3.08804550756984,3.10455084584958,3.00361275076233,2.90158437247068,1.86432685163857,0.962250749479653
09/18/1981,3.02782043009212,3.06491956707443,2.92074544290715,2.9549527990007,1.89894270871541,0.957517972725641
09/25/1981,2.97178740317127,3.00840483470325,2.84037299311062,3.01204582511255,1.92871011154115,0.952334416286665
10/02/1981,2.92293489793934,2.94944214114985,2.76585468608625,3.07074068003491,1.95371301634363,0.946983781420148
10/09/1981,2.8758599544325,2.89178217491127,2.69174867889763,3.12902942725718,1.97428677515787,0.941756935167715
10/16/1981,2.83393933044621,2.86097309076907,2.62285565777163,3.18408076188684,1.99044197888133,0.936961284166631
10/23/1981,2.79228434132584,2.85300491562455,2.55497315519392,3.23344416476173,2.00254593205617,0.932850106046238
10/30/1981,2.74387388880037,2.84227089426061,2.48274642667004,3.27432939638239,2.01089327298573,0.929661539158679
11/06/1981,2.67970173153421,2.79499981370655,2.39974387157199,3.3038634989189,2.01539090329533,0.927584403105063
11/13/1981,2.59885943124801,2.69907685524195,2.30793302534238,3.31958878570421,2.01612138884127,0.926741022273154
11/20/1981,2.50299201381644,2.56128901524042,2.21015068578519,3.32035870904938,2.01386427804464,0.927184703196149
11/27/1981,2.40163233263575,2.41941313496217,2.11504998204317,3.30717945630893,2.01008958820292,0.928899157291043
12/04/1981,2.30526652395056,2.31437150606889,2.03104419859516,3.28256901163673,2.00635755016084,0.931795667560337
12/11/1981,2.2182919413737,2.25896321635921,1.95910500518213,3.25075785317371,2.00458125397157,0.935714369477286
12/18/1981,2.14096407663031,2.2412062931772,1.89629023840443,3.21602094192556,2.00609577830283,0.940416207568205
12/25/1981,2.0739671573204,2.23392658694712,1.84070136646256,3.18241840956652,2.01155584306743,0.945577861101892
01/01/1982,2.01203535982817,2.19851724668602,1.78543338562687,3.15318926767485,2.02103737613306,0.950809303796316
01/08/1982,1.95732862686491,2.12687807732397,1.73243302724783,3.13034122888175,2.03357985495477,0.955674783148591
01/15/1982,1.91878134489716,2.04427083323768,1.69083826075846,3.11489771189131,2.04795384445244,0.959665933863132
01/22/1982,1.89953915106109,1.97903019942698,1.66402942392578,3.10717141094489,2.06300017638356,0.962330095376642
01/29/1982,1.90628378236929,1.96826721817298,1.65985980584525,3.10635244765642,2.07712615261578,0.963246942575439
02/05/1982,1.93198675306133,2.00837238405466,1.67327563365388,3.11078975483647,2.08856992995248,0.962058996005151
02/12/1982,1.97241007569484,2.08767511395143,1.70185741354689,3.11822641444065,2.09616047135891,0.95849406923828
02/19/1982,2.01752718439298,2.17272052537921,1.73724415024555,3.12644286985205,2.09858341398937,0.95236148392117
02/26/1982,2.05963525997124,2.23381156315238,1.77316563099315,3.13348752602721,2.09499843834586,0.943543350495211
03/05/1982,2.09236853106067,2.25500219321869,1.80401802442702,3.13805851536752,2.0849448363473,0.931995386837713
03/12/1982,2.11732470945531,2.24894803280325,1.83054753402552,3.14005556766093,2.06882456334333,0.91774724414827
03/19/1982,2.13936089768388,2.24307180812527,1.85653387513134,3.13967656468801,2.04725259965044,0.900909709638867
03/26/1982,2.15920934670324,2.25067623417103,1.88162910198308,3.13734951545406,2.02120395189612,0.881679030365834
04/02/1982,2.17674665774497,2.27397129986343,1.90536708128259,3.13312594592329,1.99149948030503,0.860320708850539
04/09/1982,2.19647144879114,2.31324017431615,1.93188926901117,3.12698800483596,1.95910709994969,0.837126728796846
04/16/1982,2.21824477361332,2.35482340641606,1.96144097580139,3.11843023093282,1.92478474591726,0.812446136994173
04/23/1982,2.24415993863698,2.39124972619028,1.99666109834795,3.10701219981788,1.88917712643786,0.786590400794851
04/30/1982,2.28009986397983,2.4335295610968,2.04394612558291,3.09246678484292,1.85266552034777,0.759845069246097
05/07/1982,2.33030931467762,2.5007500364422,2.10780276086852,3.07470000197448,1.81577708057357,0.732464997799297
05/14/1982,2.3992426439649,2.60975016311182,2.19233401296861,3.05413588624239,1.7787840575497,0.704670375310596
05/21/1982,2.48664884906748,2.77284180603375,2.29672029479222,3.03139501202148,1.74191627862652,0.676648857195392
05/28/1982,2.58506391968867,2.97329724883695,2.41235585529761,3.00773233644592,1.70533804379896,0.648561316270599
06/04/1982,2.68570779898924,3.18558983712943,2.5290803356653,2.98462314931402,1.66912969156834,0.620543037332062
06/11/1982,2.78164697533377,3.38587014803516,2.63748069395461,2.96414713268247,1.63342646501169,0.5927063146294
06/18/1982,2.86052709767341,3.53652084261058,2.72440258213912,2.94757787866656,1.59776299762637,0.565146317305608
06/25/1982,2.91476581875996,3.61487056869867,2.78182912545197,2.93562588937206,1.561711833368,0.537944163049254
07/02/1982,2.94332999672123,3.61739280503211,2.80954950763015,2.92789923992693,1.52438081535431,0.511175246836872
07/09/1982,2.95157780274813,3.55577224417693,2.8145324763506,2.92302339899096,1.48468386802991,0.484908636680449
07/16/1982,2.94644043485499,3.44867639202432,2.80577430233294,2.91871632805876,1.44175351400055,0.459216421409714
07/23/1982,2.94347864968679,3.33431569052053,2.80045117109473,2.91277670664918,1.3947102264222,0.43413294678128
07/30/1982,2.95453660888163,3.24432567638852,2.81182306427921,2.9030439915005,1.34271557561952,0.409677292159475
08/06/1982,2.99009391864866,3.21312902132565,2.85106292259881,2.88746933536486,1.28561123706432,0.385836073860801
08/13/1982,3.05452014673194,3.26507893211962,2.9224145445835,2.86512026870559,1.22279839168202,0.362565576939395
08/20/1982,3.14095751403017,3.40313353289362,3.01888486618752,2.83501342886819,1.15438063760071,0.339800562416576
08/27/1982,3.24038229941637,3.61970834946518,3.1306325509517,2.79715322435541,1.07999252065763,0.317462244442678
09/03/1982,3.33385762763577,3.87747774756481,3.23676837788341,2.75225675031474,1.00019971427496,0.295463959569375
09/10/1982,3.39810797607769,4.11764551090331,3.31127754399692,2.70205929314748,0.915263303190987,0.273716370245853
09/17/1982,3.41065383781471,4.27286764364718,3.33056664149851,2.64762989117446,0.825408037990115,0.252129812398992
09/24/1982,3.35047291805349,4.27677981798883,3.27263296781919,2.59007812782022,0.731113639846593,0.230617208601594
10/01/1982,3.20894162928196,4.09763472130093,3.12942802842652,2.52967910930866,0.632535310983524,0.209101876723195
10/08/1982,2.98999562514421,3.74457410599135,2.90585647980168,2.46627795848481,0.530205883084282,0.18751250153135
10/15/1982,2.70990072629191,3.26684639101457,2.61950589967193,2.39953556962313,0.424980216232867,0.165789228026142
10/22/1982,2.39580722961077,2.74152086631283,2.29854972873378,2.32921917001832,0.317571872691926,0.143880022084834
10/29/1982,2.07473448865199,2.24221126633271,1.96985716936159,2.25558253338935,0.209609153479335,0.121744900595177
11/05/1982,1.77111277057761,1.82604399680168,1.65833833356757,2.17846557770359,0.102438866576808,0.0993493892851446
11/12/1982,1.50108815652305,1.51925997158607,1.38008292664529,2.09881586905627,-0.00296460702011238,0.0766709211707683
11/19/1982,1.27265183606706,1.3214817365064,1.14473450104899,2.01575760840433,-0.105461650297903,0.0536995473444861
11/26/1982,1.08774827489341,1.21394835823612,0.954682965300097,1.92984214660311,-0.204463227311329,0.0304392722574243
12/03/1982,0.940228015986056,1.16406319076593,0.804513317718685,1.84140657202414,-0.29955266213492,0.00691122124189657
12/10/1982,0.822631002193686,1.13827313796227,0.686560606575376,1.75164611813712,-0.390546359515769,-0.0168435685779485
12/17/1982,0.726397266470408,1.10999359513658,0.592063050447891,1.66158259900674,-0.477547621290724,-0.0407603239579135
12/24/1982,0.640022616326902,1.05307923103601,0.508870443104867,1.57255782551568,-0.560900870354732,-0.0647478895568319
12/31/1982,0.55708307880433,0.960323831896241,0.430288295013534,1.48548089276952,-0.641190464203472,-0.0886909658237058
01/07/1983,0.473511827180676,0.836764601950659,0.352264815585063,1.40093345889557,-0.719084420417451,-0.112466177361928
01/14/1983,0.389790572079827,0.700813689688347,0.275307269209121,1.31924597815278,-0.795336378030723,-0.135927280186425
01/21/1983,0.308269822066314,0.571011667412002,0.201256054840208,1.24086460833773,-0.870388659333154,-0.158952597616014
01/28/1983,0.233587952733656,0.465942494512998,0.133819805372931,1.1662882895204,-0.944363471469112,-0.181432470809907
02/04/1983,0.168707271015773,0.391616665139964,0.0755806931736253,1.09552064448803,-1.01735861398704,-0.203282019996629
02/11/1983,0.115987011980696,0.343023356025479,0.0278067403664241,1.02893484344405,-1.08927142643469,-0.224440730560105
02/18/1983,0.0763785781048909,0.314249310126532,-0.00750958571763867,0.965014873330626,-1.15996039191227,-0.244870571053976
02/25/1983,0.0491034319872473,0.297457462357866,-0.0307114835826747,0.902966408338079,-1.22931743544427,-0.264551541520401
03/04/1983,0.0312211594204644,0.286405364221414,-0.0433934404392301,0.841357549712144,-1.29717850884015,-0.283478491882803
03/11/1983,0.0225860108099346,0.28754437424762,-0.0451055447146441,0.779353101080754,-1.36324971614279,-0.301657253592649
03/18/1983,0.0197839179134741,0.301724777956568,-0.0391864178818854,0.716679654664201,-1.4269927110996,-0.319100724085544
03/25/1983,0.0172928669334678,0.320207128843874,-0.0313462959556797,0.653639890220254,-1.48806187934662,-0.335824089620893
04/01/1983,0.0115881467286514,0.3342289093028,-0.0256742293415963,0.590833892125665,-1.54590995311514,-0.351839717015276
04/08/1983,-0.00202250204134075,0.328566114925491,-0.0272766010817222,0.529040871653411,-1.60016430780104,-0.367158424638116
04/15/1983,-0.0256812021151469,0.292438336814306,-0.0388990683075491,0.469134427338671,-1.65046227751103,-0.381781806911994
04/22/1983,-0.0586308776470213,0.227267373533259,-0.0600049255538522,0.411909555495734,-1.69644029060789,-0.395718297321084
04/29/1983,-0.0973314940185262,0.144526043684568,-0.0875015315604024,0.358276138096739,-1.7376016350991,-0.408974405899179
05/06/1983,-0.136518975951561,0.0612737131673033,-0.116468886534094,0.309067636891589,-1.77346454838996,-0.421561341809191
05/13/1983,-0.170276129235116,-0.00561587954013946,-0.141923943772574,0.265459285638815,-1.80347576898106,-0.433490272531928
05/20/1983,-0.195373991377789,-0.0491984685143103,-0.160413766594499,0.227591409247318,-1.82701362062587,-0.444769872559424
05/27/1983,-0.211605155684676,-0.0754029185059446,-0.172248171465263,0.19619418435714,-1.84366049847819,-0.455402618638587
06/03/1983,-0.217817233666167,-0.0881023252759545,-0.17587284707655,0.17114858253707,-1.85326669293866,-0.465382502270315
06/10/1983,-0.215646042889415,-0.0938985505546625,-0.172880264906388,0.15249838043578,-1.85581928798137,-0.474693338127653
06/17/1983,-0.20714030505401,-0.0958660900828443,-0.165015873990838,0.140128626158318,-1.85160023309533,-0.483306649999883
06/24/1983,-0.193077235970622,-0.0904819461640462,-0.152663128402793,0.133854571990637,-1.8412788584473,-0.491178529767403
07/01/1983,-0.174220733007782,-0.0732322073938199,-0.136722364605595,0.133665391601772,-1.82545289225044,-0.498250721550628
07/08/1983,-0.153847287693382,-0.0493537093565215,-0.120436986845319,0.139486953444434,-1.80508220852861,-0.504449557232285
07/15/1983,-0.133939245743967,-0.0242283624953132,-0.105772533859074,0.151051191450147,-1.78110874452178,-0.509681509211057
07/22/1983,-0.117874263372138,-0.00869094540074121,-0.096040571893749,0.167997737712721,-1.75445244995791,-0.513860143635786
07/29/1983,-0.106904772722576,-0.00824394584952658,-0.092246308540075,0.189716041077764,-1.72612468520494,-0.516898132373332
08/05/1983,-0.101304201761558,-0.0227051630535948,-0.094544425032353,0.215566048877232,-1.6969732081122,-0.518720958661636
08/12/1983,-0.0997976616239435,-0.046189392353884,-0.101135136408684,0.244483667039616,-1.66763829657309,-0.51927123902248
08/19/1983,-0.101589325882023,-0.074594919431814,-0.11113588075992,0.275658830716172,-1.63860757745375,-0.518509291392852
08/26/1983,-0.103739239948356,-0.102529750058153,-0.121236853025005,0.308011417598531,-1.61031175651124,-0.516411175071279
09/02/1983,-0.105419883855316,-0.132382664493655,-0.130424006979851,0.340402981055011,-1.58273337995542,-0.512969657990178
09/09/1983,-0.106020226155912,-0.168459941754821,-0.13820365323458,0.371892774965514,-1.55565324993036,-0.508195409587112
09/16/1983,-0.104266119968193,-0.210745722065589,-0.142566502216374,0.401123288403111,-1.52903050621585,-0.502121101205754
09/23/1983,-0.0974717153317076,-0.251186029893383,-0.140603823959031,0.427021926346323,-1.50252826967634,-0.494803462252534
09/30/1983,-0.0847115607736755,-0.280943846559347,-0.130941573937758,0.448571281617361,-1.475857604659,-0.486320879262983
10/07/1983,-0.0645411611592516,-0.289178585444894,-0.111803446656395,0.464999566665164,-1.44872434796036,-0.476755639486428
10/14/1983,-0.0377469649436099,-0.27125079500311,-0.0838542543436054,0.475862484773238,-1.42078270574552,-0.466207832140876
10/21/1983,-0.00608209293486609,-0.231281822905109,-0.0494031576407876,0.48127204288752,-1.39152615115854,-0.454757831956969
10/28/1983,0.025093636074653,-0.185230305492878,-0.0140033877516616,0.481356008735334,-1.36072489971452,-0.442474142913653
11/04/1983,0.0540603508093517,-0.138538591955257,0.0197550165005259,0.47668713240966,-1.32785631391961,-0.429412279992064
11/11/1983,0.077295669728496,-0.0996418657966366,0.048067361499359,0.467615764520439,-1.29273267287248,-0.41561639726963
11/18/1983,0.0949340032653949,-0.0624655748177699,0.0705435218142006,0.454689856316367,-1.2552103184285,-0.401123442981384
11/25/1983,0.107231665337197,-0.0191650628896615,0.0871114147551939,0.438345039179639,-1.21527256304374,-0.385966973011644
12/02/1983,0.113558860819678,0.032821432356497,0.0966703713610232,0.419096805338265,-1.17294951165366,-0.370180084077745
12/09/1983,0.113076299600311,0.0903318730901819,0.0980523829452733,0.397419105255121,-1.12850846327365,-0.35379858126673
12/16/1983,0.104153948205463,0.140752201571126,0.0893054300856967,0.373740050607179,-1.08241895583781,-0.336866303277507
12/23/1983,0.084239330265729,0.167636905828781,0.0679223057459211,0.348262463350872,-1.03533202080705,-0.319438760615276
12/30/1983,0.0527710986003219,0.160837243375825,0.0340166544014183,0.320788906214853,-0.988203991786039,-0.301586574253995
01/06/1984,0.0134742910185979,0.125373210796084,-0.00784567370843411,0.291000730697294,-0.942026784108745,-0.283386612925892
01/13/1984,-0.0303077021282483,0.0686024977344152,-0.0532073073858972,0.258448669524313,-0.897859750871086,-0.264934785818049
01/20/1984,-0.0745872309839489,0.00297749973028019,-0.0972061471919504,0.222911830107019,-0.856606262254341,-0.246305004456024
01/27/1984,-0.114820801743392,-0.0587144318456364,-0.13463106763108,0.184404207859786,-0.818996582614944,-0.227564467363363
